"","Row.names","Valid_LIB.C.150","endemic.TNRS","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"636","Hieracium_valdepilosum","Hieracium_valdepilosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","Hieracium_villosum","Hieracium_villosum","0",1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"638","Himantoglossum_hircinum","Himantoglossum_hircinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","Hippocrepis_comosa","Hippocrepis_comosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","Hippocrepis_emerus","Hippocrepis_emerus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","Hippophae_rhamnoides","Hippophae_rhamnoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","Holcus_lanatus","Holcus_lanatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","Holosteum_umbellatum","Holosteum_umbellatum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","Homogyne_alpina","Homogyne_alpina","0",1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"645","Hordelymus_europaeus","Hordelymus_europaeus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","Hordeum_marinum","Hordeum_marinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","Hornungia_alpina","Hornungia_alpina","1",1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"648","Humulus_lupulus","Humulus_lupulus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","Huperzia_selago","Huperzia_selago","0",1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"650","Hylotelephium_telephium","Hylotelephium_telephium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","Hyoscyamus_niger","Hyoscyamus_niger","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","Hypericum_hirsutum","Hypericum_hirsutum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","Hypericum_maculatum","Hypericum_maculatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","Hypericum_montanum","Hypericum_montanum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","Hypericum_perforatum","Hypericum_perforatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","Hypericum_richeri","Hypericum_richeri","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"657","Hypochaeris_maculata","Hypochaeris_maculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","Hypochaeris_radicata","Hypochaeris_radicata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","Hyssopus_officinalis","Hyssopus_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","Iberis_pinnata","Iberis_pinnata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","Ilex_aquifolium","Ilex_aquifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","Impatiens_glandulifera","Impatiens_glandulifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","Imperatoria_ostruthium","Imperatoria_ostruthium","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"664","Inula_conyza","Inula_conyza","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","Inula_montana","Inula_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","Isatis_tinctoria","Isatis_tinctoria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","Ixoca_pusilla","Heliosperma_pusillum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","Jacobaea_incana","Jacobaea_incana","0",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"669","Jasione_montana","Jasione_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","Jonorchis_abortiva","Limodorum_abortivum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","Juglans_nigra","Juglans_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","Juglans_regia","Juglans_regia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","Juncus_alpinoarticulatus","Juncus_alpinoarticulatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","Juncus_arcticus","Juncus_arcticus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","Juncus_articulatus","Juncus_articulatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","Juncus_bufonius","Juncus_bufonius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","Juncus_compressus","Juncus_compressus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","Juncus_effusus","Juncus_effusus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","Juncus_filiformis","Juncus_filiformis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","Juncus_inflexus","Juncus_inflexus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","Juncus_jacquini","Juncus_jacquinii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682","Juncus_trifidus","Juncus_trifidus","0",1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1
"683","Juncus_triglumis","Juncus_triglumis","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"684","Juniperus_communis","Juniperus_communis","0",1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"685","Juniperus_sabina","Juniperus_sabina","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"686","Juniperus_sibirica","Juniperus_communis_subsp._nana","0",1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
"687","Kernera_saxatilis","Kernera_saxatilis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"688","Knautia_arvensis","Knautia_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","Knautia_dipsacifolia","Knautia_dipsacifolia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","Kobresia_curvula","","0",1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
"691","Kobresia_myosuroides","Carex_myosuroides","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"692","Koeleria_cenisia","Koeleria_cenisia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","Koeleria_pyramidata","Koeleria_pyramidata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694","Koeleria_vallesiana","Koeleria_vallesiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695","Laburnum_alpinum","Laburnum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696","Laburnum_anagyroides","Laburnum_anagyroides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","Lactuca_alpina","Lactuca_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","Lactuca_muralis","Lactuca_muralis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699","Lactuca_perennis","Lactuca_perennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","Lactuca_serriola","Lactuca_serriola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701","Lamium_amplexicaule","Lamium_amplexicaule","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702","Lamium_garganicum","Lamium_garganicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703","Lamium_maculatum","Lamium_maculatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704","Lamium_purpureum","Lamium_purpureum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705","Lappula_squarrosa","Lappula_squarrosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706","Lapsana_communis","Lapsana_communis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","Larix_decidua","Larix_decidua","0",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"708","Laserpitium_gallicum","Laserpitium_gallicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","Laserpitium_halleri","Laserpitium_halleri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","Laserpitium_latifolium","Laserpitium_latifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711","Laserpitium_siler","Laserpitium_siler","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712","Lathyrus_latifolius","Lathyrus_latifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713","Lathyrus_linifolius","Lathyrus_linifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714","Lathyrus_ochraceus","Lathyrus_ochraceus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","Lathyrus_pratensis","Lathyrus_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","Lathyrus_sphaericus","Lathyrus_sphaericus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","Lathyrus_sylvestris","Lathyrus_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","Lathyrus_vernus","Lathyrus_vernus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719","Lavandula_angustifolia","Lavandula_angustifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720","Leontodon_autumnalis","Scorzoneroides_autumnalis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"721","Leontodon_crispus","Leontodon_crispus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","Leontodon_hirtus","Leontodon_hirtus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723","Leontodon_hispidus","Leontodon_hispidus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"724","Leontodon_pyrenaicus","Scorzoneroides_pyrenaica","0",1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"725","Leontopodium_brachyactis","","0",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"726","Lerouxia_nemorum","Lysimachia_nemorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727","Leucanthemopsis_alpina","Leucanthemopsis_alpina","0",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"728","Leucanthemum_adustum","Leucanthemum_adustum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"729","Leucanthemum_atratum","","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"730","Leucanthemum_pallens","Leucanthemum_pallens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731","Leucanthemum_vulgare","Leucanthemum_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732","Ligustrum_vulgare","Ligustrum_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733","Lilium_bulbiferum","Lilium_bulbiferum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734","Lilium_martagon","Lilium_martagon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","Limodorum_rubrum","Cephalanthera_rubra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736","Linaria_alpina","Linaria_alpina","0",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"737","Linaria_angustissima","Linaria_angustissima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","Linaria_repens","Linaria_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739","Linaria_simplex","Linaria_simplex","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740","Linum_alpinum","Linum_alpinum","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"741","Linum_catharticum","Linum_catharticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","Linum_suffruticosum","Linum_suffruticosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","Linum_tenuifolium","Linum_usitatissimum_subsp._angustifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","Listera_nidus_avis","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745","Listera_ovata","Neottia_ovata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746","Lithospermum_officinale","Lithospermum_officinale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","Lloydia_serotina","Gagea_serotina","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"748","Lolium_perenne","Lolium_perenne","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","Lomelosia_graminifolia","Lomelosia_graminifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","Lonicera_caerulea","Lonicera_caerulea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","Lonicera_etrusca","Lonicera_etrusca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","Lonicera_nigra","Lonicera_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","Lonicera_webbiana","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","Lonicera_xylosteum","Lonicera_xylosteum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","Loroglossum_anthropophorum","Orchis_anthropophora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","Lotus_alpinus","Lotus_corniculatus_subsp._alpinus","0",1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
"757","Lotus_corniculatus","Lotus_corniculatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","Lotus_delortii","Lotus_corniculatus_subsp._delortii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","Lunaria_annua","Lunaria_annua","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","Lunaria_rediviva","Lunaria_rediviva","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761","Luzula_alpinopilosa","Luzula_alpinopilosa","0",1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
"762","Luzula_campestris","Luzula_campestris","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"763","Luzula_lutea","Luzula_lutea","0",1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
"764","Luzula_luzulina","Luzula_luzulina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765","Luzula_maxima","Luzula_sylvatica","0",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"766","Luzula_multiflora","Luzula_multiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","Luzula_nivea","Luzula_nivea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768","Luzula_nutans","Luzula_pediformis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"769","Luzula_spicata","Luzula_spicata","0",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
"770","Luzula_sudetica","Luzula_sudetica","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"771","Luzula_sylvatica","Luzula_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772","Lycopus_europaeus","Lycopus_europaeus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","Lysimachia_arvensis","Lysimachia_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774","Lysimachia_vulgaris","Lysimachia_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775","Lythrum_salicaria","Lythrum_salicaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776","Macrosyringion_glutinosum","Macrosyringion_glutinosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","Maianthemum_bifolium","Maianthemum_bifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778","Malus_domestica","Malus_domestica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","Malus_sylvestris","Malus_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","Malva_alcea","Malva_alcea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","Malva_moschata","Malva_moschata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","Matricaria_matricarioides","Matricaria_discoidea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783","Medicago_lupulina","Medicago_lupulina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784","Medicago_minima","Medicago_minima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","Medicago_sativa","Medicago_sativa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","Melampyrum_sylvaticum","Melampyrum_sylvaticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","Melica_ciliata","Melica_ciliata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","Melica_nutans","Melica_nutans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789","Melica_uniflora","Melica_uniflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790","Melilotus_albus","Melilotus_albus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791","Melilotus_officinalis","Trigonella_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792","Melittis_melissophyllum","Melittis_melissophyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","Mentha_aquatica","Mentha_aquatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794","Mentha_arvensis","Mentha_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","Mentha_longifolia","Mentha_longifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796","Merendera_verna","Colchicum_bulbocodium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797","Meum_athamanticum","Meum_athamanticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","Micranthes_stellaris","Micranthes_stellaris","0",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"799","Microthlaspi_perfoliatum","Microthlaspi_perfoliatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800","Milium_effusum","Milium_effusum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","Minuartia_laricifolia","Minuartia_laricifolia","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"802","Minuartia_oreina","","0",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"803","Minuartia_rostrata","Minuartia_rostrata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","Minuartia_rupestris","Minuartia_rupestris","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","Minuartia_sedoides","Minuartia_sedoides","0",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"806","Minuartia_verna","Minuartia_verna","0",1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
"807","Minuartia_villarii","Minuartia_villarii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","Moehringia_muscosa","Sagina_apetala","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","Moehringia_trinervia","Moehringia_trinervia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","Molinia_caerulea","Molinia_caerulea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811","Moneses_uniflora","Moneses_uniflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","Monotropa_hypopitys","Monotropa_hypopitys","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813","Murbeckiella_pinnatifida","Murbeckiella_pinnatifida","0",1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
"814","Muscari_comosum","Muscari_comosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815","Muscari_neglectum","Muscari_neglectum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","Mutellina_adonidifolia","Mutellina_adonidifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817","Myosotis_alpestris","Myosotis_sylvatica","0",1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
"818","Myosotis_arvensis","Myosotis_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","Myosotis_corsicana","Myosotis_corsicana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820","Myosotis_decumbens","Myosotis_decumbens","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"821","Myosotis_ramosissima","Myosotis_ramosissima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822","Myosotis_stricta","Myosotis_stricta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823","Myricaria_germanica","Myricaria_germanica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824","Narcissus_poeticus","Narcissus_poeticus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","Nardus_stricta","Nardus_stricta","0",1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"826","Nasturtium_officinale","Nasturtium_officinale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827","Neotinea_ustulata","Neotinea_ustulata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","Nepeta_nuda","Nepeta_nuda","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","Noccaea_caerulescens","Noccaea_caerulescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830","Noccaea_rotundifolia","Noccaea_rotundifolia","1",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"831","Onobrychis_saxatilis","Onobrychis_saxatilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832","Onobrychis_viciifolia","Onobrychis_viciifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833","Ononis_arvensis","Ononis_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834","Ononis_cristata","Ononis_cristata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835","Ononis_fruticosa","Ononis_fruticosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","Ononis_natrix","Ononis_natrix","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","Ononis_pusilla","Ononis_pusilla","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","Ononis_rotundifolia","Ononis_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839","Ophioglossum_vulgatum","Ophioglossum_vulgatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840","Ophrys_fuciflora","Ophrys_fuciflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"841","Ophrys_insectifera","Ophrys_insectifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","Ophrys_sphegodes","Ophrys_apifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843","Orchis_mascula","Orchis_mascula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844","Orchis_militaris","Orchis_militaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","Orchis_purpurea","Orchis_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846","Orchites_globosa","Traunsteinera_globosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","Oreoselinum_nigrum","Oreoselinum_nigrum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","Origanum_vulgare","Origanum_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","Orlaya_grandiflora","Orlaya_grandiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
